zip,primary_city,state,county,latitude,longitude
92837,Fullerton,CA,Orange County,33.87,-117.96
92838,Fullerton,CA,Orange County,33.89,-117.93
92840,Garden Grove,CA,Orange County,33.78,-117.93
92841,Garden Grove,CA,Orange County,33.78,-117.97
92842,Garden Grove,CA,Orange County,33.77,-117.94
92843,Garden Grove,CA,Orange County,33.76,-117.93
92844,Garden Grove,CA,Orange County,33.76,-117.97
92845,Garden Grove,CA,Orange County,33.78,-118.02
92846,Garden Grove,CA,Orange County,33.78,-118.03
92850,Anaheim,CA,Orange County,33.84,-117.95
92856,Orange,CA,Orange County,33.78,-117.84
92857,Orange,CA,Orange County,33.83,-117.84
92859,Orange,CA,Orange County,33.8,-117.78
92860,Norco,CA,Riverside County,33.93,-117.56
92861,Villa Park,CA,Orange County,33.81,-117.81
92862,Orange,CA,Orange County,33.79,-117.71
92863,Orange,CA,Orange County,33.81,-117.82
92864,Orange,CA,Orange County,33.81,-117.82
92865,Orange,CA,Orange County,33.83,-117.85
92866,Orange,CA,Orange County,33.78,-117.84
92867,Orange,CA,Orange County,33.8,-117.84
92868,Orange,CA,Orange County,33.78,-117.86
92869,Orange,CA,Orange County,33.79,-117.78
92870,Placentia,CA,Orange County,33.88,-117.85
92871,Placentia,CA,Orange County,33.88,-117.85
92877,Corona,CA,Riverside County,33.87,-117.56
92878,Corona,CA,Riverside County,33.87,-117.56
92879,Corona,CA,Riverside County,33.87,-117.53
92880,Corona,CA,Riverside County,33.9,-117.61
92881,Corona,CA,Riverside County,33.83,-117.5
92882,Corona,CA,Riverside County,33.83,-117.6
92883,Corona,CA,Riverside County,33.75,-117.48
92885,Yorba Linda,CA,Orange County,33.89,-117.82
92886,Yorba Linda,CA,Orange County,33.89,-117.78
92887,Yorba Linda,CA,Orange County,33.88,-117.72
92899,Anaheim,CA,Orange County,33.83,-117.87
93001,Ventura,CA,Ventura County,34.33,-119.31
93002,Ventura,CA,Ventura County,34.27,-119.28
93003,Ventura,CA,Ventura County,34.28,-119.22
93004,Ventura,CA,Ventura County,34.27,-119.16
93005,Ventura,CA,Ventura County,34.25,-119.2
93006,Ventura,CA,Ventura County,34.27,-119.29
93007,Ventura,CA,Ventura County,34.29,-119.15
93009,Ventura,CA,Ventura County,34.26,-119.21
93010,Camarillo,CA,Ventura County,34.23,-119.07
93011,Camarillo,CA,Ventura County,34.21,-119.03
93012,Camarillo,CA,Ventura County,34.2,-118.98
93013,Carpinteria,CA,Santa Barbara County,34.43,-119.52
93014,Carpinteria,CA,Santa Barbara County,34.39,-119.51
93015,Fillmore,CA,Ventura County,34.4,-118.83
93016,Fillmore,CA,Ventura County,34.39,-118.91
93020,Moorpark,CA,Ventura County,34.28,-118.88
93021,Moorpark,CA,Ventura County,34.31,-118.87
93022,Oak View,CA,Ventura County,34.4,-119.3
93023,Ojai,CA,Ventura County,34.51,-119.29
93024,Ojai,CA,Ventura County,34.44,-119.25
93030,Oxnard,CA,Ventura County,34.19,-119.17
93031,Oxnard,CA,Ventura County,34.21,-119.18
93032,Oxnard,CA,Ventura County,34.2,-119.17
93033,Oxnard,CA,Ventura County,34.14,-119.1
93034,Oxnard,CA,Ventura County,34.17,-119.17
93035,Oxnard,CA,Ventura County,34.19,-119.23
93036,Oxnard,CA,Ventura County,34.25,-119.16
93040,Piru,CA,Ventura County,34.43,-118.75
93041,Port Hueneme,CA,Ventura County,34.11,-119.11
93042,Point Mugu Nawc,CA,Ventura County,33.26,-119.5
93043,Port Hueneme Cbc Base,CA,Ventura County,34.17,-119.2
93044,Port Hueneme,CA,Ventura County,34.15,-119.19
93060,Santa Paula,CA,Ventura County,34.4,-119.07
93061,Santa Paula,CA,Ventura County,34.35,-119.05
93062,Simi Valley,CA,Ventura County,34.28,-118.74
93063,Simi Valley,CA,Ventura County,34.3,-118.72
93064,Brandeis,CA,Ventura County,34.25,-118.7
93065,Simi Valley,CA,Ventura County,34.25,-118.78
93066,Somis,CA,Ventura County,34.29,-119.03
93067,Summerland,CA,Santa Barbara County,34.42,-119.59
93093,Simi Valley,CA,Ventura County,34.27,-118.71
93094,Simi Valley,CA,Ventura County,34.27,-118.79
93099,Simi Valley,CA,Ventura County,34.26,-118.75
93101,Santa Barbara,CA,Santa Barbara County,34.41,-119.7
93102,Santa Barbara,CA,Santa Barbara County,34.42,-119.7
93103,Santa Barbara,CA,Santa Barbara County,34.43,-119.68
93105,Santa Barbara,CA,Santa Barbara County,34.53,-119.8
93106,Santa Barbara,CA,Santa Barbara County,34.43,-119.83
93107,Santa Barbara,CA,Santa Barbara County,34.42,-119.86
93108,Santa Barbara,CA,Santa Barbara County,34.44,-119.61
93109,Santa Barbara,CA,Santa Barbara County,34.4,-119.72
93110,Santa Barbara,CA,Santa Barbara County,34.43,-119.77
93111,Santa Barbara,CA,Santa Barbara County,34.45,-119.8
93116,Goleta,CA,Santa Barbara County,34.49,-120.04
93117,Goleta,CA,Santa Barbara County,34.5,-120.12
93118,Goleta,CA,Santa Barbara County,34.43,-119.82
93120,Santa Barbara,CA,Santa Barbara County,34.41,-119.7
93121,Santa Barbara,CA,Santa Barbara County,34.41,-119.7
93130,Santa Barbara,CA,Santa Barbara County,34.44,-119.73
93140,Santa Barbara,CA,Santa Barbara County,34.42,-119.67
93150,Santa Barbara,CA,Santa Barbara County,34.43,-119.63
93160,Santa Barbara,CA,Santa Barbara County,34.43,-119.8
93190,Santa Barbara,CA,Santa Barbara County,34.42,-119.7
93199,Goleta,CA,Santa Barbara County,34.49,-120.04
93201,Alpaugh,CA,Tulare County,35.86,-119.46
93202,Armona,CA,Kings County,36.31,-119.71
93203,Arvin,CA,Kern County,35.08,-118.79
93204,Avenal,CA,Kings County,35.89,-120.07
93205,Bodfish,CA,Kern County,35.52,-118.4
93206,Buttonwillow,CA,Kern County,35.43,-119.49
93207,California Hot Springs,CA,Tulare County,35.87,-118.65
93208,Camp Nelson,CA,Tulare County,36.06,-118.58
93210,Coalinga,CA,Fresno County,36.19,-120.39
93212,Corcoran,CA,Kings County,36.07,-119.53
93215,Delano,CA,Kern County,35.78,-119.23
93216,Delano,CA,Kern County,35.75,-119.27
93218,Ducor,CA,Tulare County,35.86,-118.99
93219,Earlimart,CA,Tulare County,35.86,-119.28
93220,Edison,CA,Kern County,35.4,-118.76
93221,Exeter,CA,Tulare County,36.28,-119.03
93222,Pine Mountain Club,CA,Kern County,34.84,-119.17
93223,Farmersville,CA,Tulare County,36.3,-119.19
93224,Fellows,CA,Kern County,35.21,-119.56
93225,Frazier Park,CA,Kern County,34.8,-119.01
93226,Glennville,CA,Kern County,35.72,-118.72
93227,Goshen,CA,Tulare County,36.34,-119.41
93230,Hanford,CA,Kings County,36.27,-119.63
93232,Hanford,CA,Kings County,36.23,-119.7
93234,Huron,CA,Fresno County,36.2,-120.09
93235,Ivanhoe,CA,Tulare County,36.38,-119.22
93237,Kaweah,CA,Tulare County,36.46,-118.91
93238,Kernville,CA,Kern County,35.73,-118.39
93239,Kettleman City,CA,Kings County,36.05,-119.99
93240,Lake Isabella,CA,Kern County,35.64,-118.46
93241,Lamont,CA,Kern County,35.25,-118.91
93242,Laton,CA,Fresno County,36.43,-119.69
93243,Lebec,CA,Kern County,34.86,-118.87
93244,Lemon Cove,CA,Tulare County,36.46,-118.98
93245,Lemoore,CA,Kings County,36.29,-119.82
93246,Lemoore,CA,Kings County,36.28,-119.84
93247,Lindsay,CA,Tulare County,36.2,-119.08
93249,Lost Hills,CA,Kern County,35.61,-119.9
93250,Mc Farland,CA,Kern County,35.65,-119.19
93251,Mc Kittrick,CA,Kern County,35.34,-119.76
93252,Maricopa,CA,Kern County,34.84,-119.27
93254,New Cuyama,CA,Santa Barbara County,34.98,-119.8
93255,Onyx,CA,Kern County,35.68,-118.07
93256,Pixley,CA,Tulare County,35.95,-119.31
93257,Porterville,CA,Tulare County,35.96,-118.92
93258,Porterville,CA,Tulare County,36.05,-119.15
93260,Posey,CA,Tulare County,35.82,-118.67
93261,Richgrove,CA,Tulare County,35.81,-119.13
93262,Sequoia National Park,CA,Tulare County,36.62,-118.7
93263,Shafter,CA,Kern County,35.49,-119.3
93265,Springville,CA,Tulare County,36.17,-118.7
93266,Stratford,CA,Kings County,36.17,-119.81
93267,Strathmore,CA,Tulare County,36.14,-119.09
93268,Taft,CA,Kern County,35.16,-119.43
93270,Terra Bella,CA,Tulare County,35.93,-119.03
93271,Three Rivers,CA,Tulare County,36.44,-118.86
93272,Tipton,CA,Tulare County,36.04,-119.34
93274,Tulare,CA,Tulare County,36.18,-119.36
93275,Tulare,CA,Tulare County,36.2,-119.34
93276,Tupman,CA,Kern County,35.3,-119.36
93277,Visalia,CA,Tulare County,36.29,-119.38
93278,Visalia,CA,Tulare County,36.3,-119.31
93279,Visalia,CA,Tulare County,36.32,-119.29
93280,Wasco,CA,Kern County,35.64,-119.44
93282,Waukena,CA,Tulare County,36.14,-119.5
93283,Weldon,CA,Kern County,35.59,-118.3
93285,Wofford Heights,CA,Kern County,35.7,-118.5
93286,Woodlake,CA,Tulare County,36.46,-119.1
93287,Woody,CA,Kern County,35.76,-118.99
93290,Visalia,CA,Tulare County,36.33,-119.29
93291,Visalia,CA,Tulare County,36.4,-119.38
93292,Visalia,CA,Tulare County,36.37,-119.18
93301,Bakersfield,CA,Kern County,35.38,-119.02
93302,Bakersfield,CA,Kern County,35.37,-119.02
93303,Bakersfield,CA,Kern County,35.55,-118.92
93304,Bakersfield,CA,Kern County,35.33,-119.02
93305,Bakersfield,CA,Kern County,35.39,-118.98
93306,Bakersfield,CA,Kern County,35.43,-118.83
93307,Bakersfield,CA,Kern County,35.2,-118.86
93308,Bakersfield,CA,Kern County,35.54,-118.91
93309,Bakersfield,CA,Kern County,35.34,-119.07
93311,Bakersfield,CA,Kern County,35.18,-119.21
93312,Bakersfield,CA,Kern County,35.39,-119.12
93313,Bakersfield,CA,Kern County,35.15,-119.06
93314,Bakersfield,CA,Kern County,35.38,-119.2
93380,Bakersfield,CA,Kern County,35.55,-118.92
93381,Bakersfield,CA,Kern County,35.37,-119.01
93382,Bakersfield,CA,Kern County,35.25,-119
93383,Bakersfield,CA,Kern County,35.26,-119.03
93384,Bakersfield,CA,Kern County,35.37,-119.01
93385,Bakersfield,CA,Kern County,35.37,-118.99
93386,Bakersfield,CA,Kern County,35.37,-118.95
93387,Bakersfield,CA,Kern County,35.35,-118.95
93388,Bakersfield,CA,Kern County,35.41,-119.02
93389,Bakersfield,CA,Kern County,35.35,-119.06
93390,Bakersfield,CA,Kern County,35.35,-119
93401,San Luis Obispo,CA,San Luis Obispo County,35.25,-120.62
93402,Los Osos,CA,San Luis Obispo County,35.29,-120.81
93403,San Luis Obispo,CA,San Luis Obispo County,35.28,-120.65
93405,San Luis Obispo,CA,San Luis Obispo County,35.27,-120.69
93406,San Luis Obispo,CA,San Luis Obispo County,35.24,-120.64
93407,San Luis Obispo,CA,San Luis Obispo County,35.29,-120.66
93408,San Luis Obispo,CA,San Luis Obispo County,35.22,-120.63
93409,San Luis Obispo,CA,San Luis Obispo County,35.22,-120.63
93410,San Luis Obispo,CA,San Luis Obispo County,35.3,-120.66
93412,Los Osos,CA,San Luis Obispo County,35.31,-120.83
93420,Arroyo Grande,CA,San Luis Obispo County,35.16,-120.43
93421,Arroyo Grande,CA,San Luis Obispo County,35.12,-120.57
93422,Atascadero,CA,San Luis Obispo County,35.45,-120.71
93423,Atascadero,CA,San Luis Obispo County,35.48,-120.64
93424,Avila Beach,CA,San Luis Obispo County,35.19,-120.73
93426,Bradley,CA,Monterey County,35.85,-120.8
93427,Buellton,CA,Santa Barbara County,34.61,-120.22
93428,Cambria,CA,San Luis Obispo County,35.59,-121.01
93429,Casmalia,CA,Santa Barbara County,34.87,-120.54
93430,Cayucos,CA,San Luis Obispo County,35.48,-120.92
93432,Creston,CA,San Luis Obispo County,35.47,-120.48
93433,Grover Beach,CA,San Luis Obispo County,35.12,-120.61
93434,Guadalupe,CA,Santa Barbara County,34.93,-120.59
93435,Harmony,CA,San Luis Obispo County,35.5,-121.03
93436,Lompoc,CA,Santa Barbara County,34.6,-120.39
93437,Lompoc,CA,Santa Barbara County,34.77,-120.53
93438,Lompoc,CA,Santa Barbara County,34.63,-120.46
93440,Los Alamos,CA,Santa Barbara County,34.73,-120.24
93441,Los Olivos,CA,Santa Barbara County,34.79,-119.99
93442,Morro Bay,CA,San Luis Obispo County,35.38,-120.78
93443,Morro Bay,CA,San Luis Obispo County,35.36,-120.85
93444,Nipomo,CA,San Luis Obispo County,35.05,-120.48
93445,Oceano,CA,San Luis Obispo County,35.04,-120.62
93446,Paso Robles,CA,San Luis Obispo County,35.61,-120.76
93447,Paso Robles,CA,San Luis Obispo County,35.65,-120.69
93448,Pismo Beach,CA,San Luis Obispo County,35.15,-120.67
93449,Pismo Beach,CA,San Luis Obispo County,35.15,-120.66
93450,San Ardo,CA,Monterey County,36.09,-120.82
93451,San Miguel,CA,San Luis Obispo County,35.89,-120.6
93452,San Simeon,CA,San Luis Obispo County,35.69,-121.2
93453,Santa Margarita,CA,San Luis Obispo County,35.31,-120.27
93454,Santa Maria,CA,Santa Barbara County,34.91,-120.23
93455,Santa Maria,CA,Santa Barbara County,34.82,-120.41
93456,Santa Maria,CA,Santa Barbara County,34.93,-120.46
93457,Santa Maria,CA,Santa Barbara County,34.86,-120.43
93458,Santa Maria,CA,Santa Barbara County,34.95,-120.5
93460,Santa Ynez,CA,Santa Barbara County,34.64,-120.02
93461,Shandon,CA,San Luis Obispo County,35.63,-120.26
93463,Solvang,CA,Santa Barbara County,34.61,-120.14
93464,Solvang,CA,Santa Barbara County,34.55,-120.14
93465,Templeton,CA,San Luis Obispo County,35.54,-120.75
93475,Oceano,CA,San Luis Obispo County,35.1,-120.61
93483,Grover Beach,CA,San Luis Obispo County,35.12,-120.62
93501,Mojave,CA,Kern County,35.07,-118.18
93502,Mojave,CA,Kern County,35.05,-118.17
93504,California City,CA,Kern County,35.14,-118.01
93505,California City,CA,Kern County,35.15,-117.92
93510,Acton,CA,Los Angeles County,34.49,-118.22
93512,Benton,CA,Mono County,37.87,-118.54
93513,Big Pine,CA,Inyo County,37.13,-118.16
93514,Bishop,CA,Inyo County,37.5,-118.31
93515,Bishop,CA,Inyo County,37.36,-118.4
93516,Boron,CA,Kern County,35,-117.63
93517,Bridgeport,CA,Mono County,38.27,-119.33
93518,Caliente,CA,Kern County,35.4,-118.51
93519,Cantil,CA,Kern County,35.3,-117.95
93522,Darwin,CA,Inyo County,36.3,-117.59
93523,Edwards,CA,Kern County,34.96,-117.87
93524,Edwards,CA,Kern County,34.93,-117.91
93526,Independence,CA,Inyo County,36.83,-118.24
93527,Inyokern,CA,Kern County,35.88,-118.15
93528,Johannesburg,CA,Kern County,35.36,-117.64
93529,June Lake,CA,Mono County,37.77,-119.06
93530,Keeler,CA,Inyo County,36.48,-117.86
93531,Keene,CA,Kern County,35.23,-118.62
93532,Lake Hughes,CA,Los Angeles County,34.69,-118.52
93534,Lancaster,CA,Los Angeles County,34.72,-118.15
93535,Lancaster,CA,Los Angeles County,34.69,-117.9
93536,Lancaster,CA,Los Angeles County,34.72,-118.48
93539,Lancaster,CA,Los Angeles County,34.68,-118.12
93541,Lee Vining,CA,Mono County,37.99,-119.11
93542,Little Lake,CA,Inyo County,35.93,-117.9
93543,Littlerock,CA,Los Angeles County,34.48,-117.98
93544,Llano,CA,Los Angeles County,34.49,-117.77
93545,Lone Pine,CA,Inyo County,36.56,-118.05
93546,Mammoth Lakes,CA,Mono County,37.58,-118.84
93549,Olancha,CA,Inyo County,36.26,-117.95
93550,Palmdale,CA,Los Angeles County,34.52,-118.08
93551,Palmdale,CA,Los Angeles County,34.61,-118.27
93552,Palmdale,CA,Los Angeles County,34.57,-118.02
93553,Pearblossom,CA,Los Angeles County,34.48,-117.88
93554,Randsburg,CA,Kern County,35.39,-117.73
93555,Ridgecrest,CA,Kern County,35.55,-117.67
93556,Ridgecrest,CA,Kern County,35.62,-117.67
93558,Red Mountain,CA,San Bernardino County,35.35,-117.62
93560,Rosamond,CA,Kern County,34.87,-118.34
93561,Tehachapi,CA,Kern County,35.12,-118.51
93562,Trona,CA,San Bernardino County,35.73,-117.36
93563,Valyermo,CA,Los Angeles County,34.39,-117.74
93581,Tehachapi,CA,Kern County,35.13,-118.44
93584,Lancaster,CA,Los Angeles County,34.69,-118.13
93586,Lancaster,CA,Los Angeles County,34.64,-118.21
93590,Palmdale,CA,Los Angeles County,34.57,-118.08
93591,Palmdale,CA,Los Angeles County,34.61,-117.81
93592,Trona,CA,Inyo County,35.85,-117.22
93596,Boron,CA,Kern County,35,-117.65
93599,Palmdale,CA,Los Angeles County,34.57,-118.11
93601,Ahwahnee,CA,Madera County,37.39,-119.73
93602,Auberry,CA,Fresno County,37,-119.15
93603,Badger,CA,Tulare County,36.6,-118.92
93604,Bass Lake,CA,Madera County,37.38,-119.51
93605,Big Creek,CA,Fresno County,37.2,-119.25
93606,Biola,CA,Fresno County,36.8,-120.02
93607,Burrel,CA,Fresno County,36.48,-119.98
93608,Cantua Creek,CA,Fresno County,36.49,-120.36
93609,Caruthers,CA,Fresno County,36.52,-119.87
93610,Chowchilla,CA,Madera County,37.07,-120.27
93611,Clovis,CA,Fresno County,36.83,-119.68
93612,Clovis,CA,Fresno County,36.81,-119.71
93613,Clovis,CA,Fresno County,36.79,-119.64
93614,Coarsegold,CA,Madera County,37.17,-119.71
93615,Cutler,CA,Tulare County,36.49,-119.28
93616,Del Rey,CA,Fresno County,36.65,-119.59
93618,Dinuba,CA,Tulare County,36.52,-119.39
93619,Clovis,CA,Fresno County,36.91,-119.58
93620,Dos Palos,CA,Merced County,37.07,-120.63
93621,Dunlap,CA,Fresno County,36.79,-119.13
93622,Firebaugh,CA,Fresno County,36.85,-120.54
93623,Fish Camp,CA,Mariposa County,37.47,-119.66
93624,Five Points,CA,Fresno County,36.38,-120.13
93625,Fowler,CA,Fresno County,36.62,-119.67
93626,Friant,CA,Fresno County,37.02,-119.69
93627,Helm,CA,Fresno County,36.53,-120.11
93628,Hume,CA,Fresno County,36.8,-118.89
93630,Kerman,CA,Fresno County,36.71,-120.15
93631,Kingsburg,CA,Fresno County,36.48,-119.5
93633,Kings Canyon National Pk,CA,Tulare County,36.72,-118.95
93634,Lakeshore,CA,Fresno County,37.33,-119.01
93635,Los Banos,CA,Merced County,37.07,-120.84
93636,Madera,CA,Madera County,36.93,-119.83
93637,Madera,CA,Madera County,36.91,-120.19
93638,Madera,CA,Madera County,37.04,-120.03
93639,Madera,CA,Madera County,36.96,-120.08
93640,Mendota,CA,Fresno County,36.67,-120.45
93641,Miramonte,CA,Fresno County,36.7,-119.04
93642,Mono Hot Springs,CA,Fresno County,37.32,-119.01
93643,North Fork,CA,Madera County,37.23,-119.49
93644,Oakhurst,CA,Madera County,37.4,-119.61
93645,O Neals,CA,Madera County,37.16,-119.62
93646,Orange Cove,CA,Fresno County,36.64,-119.29
93647,Orosi,CA,Tulare County,36.58,-119.19
93648,Parlier,CA,Fresno County,36.62,-119.51
93649,Piedra,CA,Fresno County,36.82,-119.35
93650,Fresno,CA,Fresno County,36.84,-119.8
93651,Prather,CA,Fresno County,37,-119.5
93652,Raisin City,CA,Fresno County,36.59,-119.9
93653,Raymond,CA,Madera County,37.25,-119.96
93654,Reedley,CA,Fresno County,36.65,-119.4
93656,Riverdale,CA,Fresno County,36.48,-119.94
93657,Sanger,CA,Fresno County,36.79,-119.44
93660,San Joaquin,CA,Fresno County,36.59,-120.19
93661,Santa Rita Park,CA,Merced County,37.1,-120.59
93662,Selma,CA,Fresno County,36.53,-119.64
93664,Shaver Lake,CA,Fresno County,37.13,-119.22
93665,South Dos Palos,CA,Merced County,36.96,-120.65
93666,Sultana,CA,Tulare County,36.55,-119.34
93667,Tollhouse,CA,Fresno County,36.96,-119.3
93668,Tranquillity,CA,Fresno County,36.65,-120.28
93669,Wishon,CA,Madera County,37.29,-119.55
93670,Yettem,CA,Tulare County,36.48,-119.22
93673,Traver,CA,Tulare County,36.45,-119.48
93675,Squaw Valley,CA,Fresno County,36.74,-119.19
93701,Fresno,CA,Fresno County,36.75,-119.79
93702,Fresno,CA,Fresno County,36.74,-119.75
93703,Fresno,CA,Fresno County,36.76,-119.76
93704,Fresno,CA,Fresno County,36.8,-119.8
93705,Fresno,CA,Fresno County,36.78,-119.82
93706,Fresno,CA,Fresno County,36.64,-119.91
93707,Fresno,CA,Fresno County,36.73,-119.78
93708,Fresno,CA,Fresno County,36.73,-119.78
93709,Fresno,CA,Fresno County,36.73,-119.78
93710,Fresno,CA,Fresno County,36.81,-119.75
93711,Fresno,CA,Fresno County,36.84,-119.82
93712,Fresno,CA,Fresno County,36.61,-119.77
93714,Fresno,CA,Fresno County,36.73,-119.78
93715,Fresno,CA,Fresno County,36.73,-119.78
93716,Fresno,CA,Fresno County,36.73,-119.78
93717,Fresno,CA,Fresno County,36.73,-119.78
93718,Fresno,CA,Fresno County,36.73,-119.78
93720,Fresno,CA,Fresno County,36.86,-119.76
93721,Fresno,CA,Fresno County,36.73,-119.78
93722,Fresno,CA,Fresno County,36.8,-119.87
93723,Fresno,CA,Fresno County,36.77,-119.95
93724,Fresno,CA,Fresno County,36.72,-119.79
93725,Fresno,CA,Fresno County,36.6,-119.75
93726,Fresno,CA,Fresno County,36.79,-119.76
93727,Fresno,CA,Fresno County,36.75,-119.67
93728,Fresno,CA,Fresno County,36.76,-119.82
93729,Fresno,CA,Fresno County,36.85,-119.76
93730,Fresno,CA,Fresno County,36.9,-119.75
93737,Fresno,CA,Fresno County,36.74,-119.65
93740,Fresno,CA,Fresno County,36.82,-119.76
