zipcode,centile,superzip,rank,adultpop,households,college,income,primary_city,state,county,latitude,longitude
76828,0.2912159320353737,0,23356,182,85,7.4,51406,Burkett,TX,Coleman County,31.99,-99.22
85354,0.2911723433659394,0,23357,4999,2224,9.5,49583,Tonopah,AZ,Maricopa County,33.43,-113.05
33849,0.291156144540784,0,23358,880,322,5.7,52353,Kathleen,FL,Polk County,28.23,-82.07
21864,0.2911321532203768,0,23359,647,294,10.5,48421,Stockton,MD,Worcester County,38.05,-75.4
62899,0.29110352929728334,0,23360,1384,781,13,44561,Xenia,IL,Clay County,38.63,-88.63
50471,0.291076446123807,0,23361,528,309,13.7,43355,Rudd,IA,Floyd County,43.12,-92.9
49762,0.2910664310047859,0,23362,575,346,15.7,40000,Naubinway,MI,Mackinac County,46.11,-85.45
77081,0.2910435874812071,0,23363,33013,18070,20.1,29079,Houston,TX,Harris County,29.71,-95.48
67217,0.2909952459073708,0,23364,21875,11584,11.7,46580,Wichita,KS,Sedgwick County,37.62,-97.36
45820,0.29099048067696337,0,23365,362,181,9.4,49659,Cairo,OH,Allen County,40.83,-84.08
74430,0.29098421167492516,0,23366,365,180,13.1,44375,Crowder,OK,Pittsburg County,35.12,-95.66
50062,0.2909659889210736,0,23367,506,286,15.5,40357,Melcher-dallas,IA,Marion County,41.2,-93.27
25174,0.2908855440417351,0,23368,360,197,6.9,51719,Rock Creek,WV,Raleigh County,37.87,-81.41
65324,0.2908773319695348,0,23369,1205,642,17.8,35682,Climax Springs,MO,Camden County,38.1,-93.05
56342,0.29086256641130726,0,23370,2199,1237,14.2,42458,Isle,MN,Mille Lacs County,46.14,-93.46
98596,0.29084772245973695,0,23371,5495,2587,12.5,45495,Winlock,WA,Lewis County,46.48,-122.87
72327,0.29083031963119654,0,23372,1346,729,18.3,34489,Crawfordsville,AR,Crittenden County,35.22,-90.32
96097,0.29076246649726467,0,23373,7500,4373,17.9,35443,Yreka,CA,Siskiyou County,41.75,-122.67
13493,0.2907528739134312,0,23374,1369,663,8.5,50521,Williamstown,NY,Oswego County,43.42,-75.88
50541,0.2907460714422462,0,23375,586,356,12.7,45179,Gilmore City,IA,Humboldt County,42.72,-94.43
82943,0.2907247844455563,0,23376,233,144,18.1,34944,Reliance,WY,Sweetwater County,41.67,-109.19
40045,0.2907207094709814,0,23377,2729,1530,12.2,45944,Milton,KY,Trimble County,38.71,-85.37
47449,0.2907077750628532,0,23378,227,104,11.1,47500,Newberry,IN,Greene County,38.92,-87.01
76858,0.2906494282307764,0,23379,245,122,20.2,28594,Melvin,TX,McCulloch County,31.19,-99.58
75450,0.2906116870142954,0,23380,105,53,8.6,50417,Lake Creek,TX,Delta County,33.4,-95.48
17253,0.2905971240954477,0,23381,221,123,13.5,43750,Saltillo,PA,Huntingdon County,40.21,-78.01
24078,0.2905896806724227,0,23382,5433,2995,16.8,37656,Collinsville,VA,Henry County,36.72,-79.91
73651,0.29053135553411097,0,23383,3084,1674,16.5,38333,Hobart,OK,Kiowa County,35.02,-99.09
60942,0.2904919325586004,0,23384,4510,2474,14.3,42298,Hoopeston,IL,Vermilion County,40.46,-87.67
39366,0.29046226980049195,0,23385,1014,497,12.2,45927,Vossburg,MS,Jasper County,31.94,-88.92
42728,0.29041741500465,0,23386,13457,6134,16.4,38534,Columbia,KY,Adair County,37.09,-85.3
69032,0.29038691210658807,0,23387,353,187,17,37212,Hayes Center,NE,Hayes County,40.51,-101.02
35183,0.2903234598465957,0,23388,750,264,3.1,53519,Weogufka,AL,Coosa County,33.02,-86.35
70114,0.29024561624563666,0,23389,19169,9820,20.2,28442,New Orleans,LA,Orleans Parish,29.94,-90.03
72025,0.2902263590941392,0,23390,715,312,8.2,50750,Casa,AR,Perry County,35.02,-93.04
93635,0.290212979964038,0,23391,27233,11743,11.4,46967,Los Banos,CA,Merced County,37.07,-120.84
70542,0.2902032424264732,0,23392,2695,1493,7.9,50982,Gueydan,LA,Vermilion Parish,30.02,-92.5
68633,0.2901841040975721,0,23393,938,502,9.6,49392,Dodge,NE,Dodge County,41.72,-96.87
30093,0.2901777473344316,0,23394,38968,18040,16.7,37862,Norcross,GA,Gwinnett County,33.91,-84.18
28098,0.29016795161816655,0,23395,2920,1327,9.6,49391,Lowell,NC,Gaston County,35.26,-81.1
32202,0.2901672584040881,0,23396,5778,1747,20.3,28025,Jacksonville,FL,Duval County,30.33,-81.65
49746,0.2901412278707556,0,23397,2912,1464,14.6,41750,Hillman,MI,Montmorency County,45.06,-83.9
44827,0.29010172255758415,0,23398,5222,2914,13.6,43500,Crestline,OH,Crawford County,40.78,-82.73
70126,0.2900075701835731,0,23399,19690,9627,20.8,25572,New Orleans,LA,Orleans Parish,30.02,-90.02
31085,0.2899730470383693,0,23400,890,402,7.8,51029,Shady Dale,GA,Jasper County,33.4,-83.58
41557,0.2899276015807516,0,23401,1273,726,15.8,39688,Raccoon,KY,Pike County,37.49,-82.44
83604,0.2899207172649575,0,23402,457,252,10.5,48333,Bruneau,ID,Owyhee County,42.52,-115.75
83334,0.2898576850749387,0,23403,1386,731,12.7,45074,Hansen,ID,Twin Falls County,42.45,-114.26
37731,0.2898335926813482,0,23404,591,300,19.8,30000,Eidson,TN,Hawkins County,36.5,-83.08
85746,0.2897628389938277,0,23405,31092,14500,13.2,44106,Tucson,AZ,Pima County,32.09,-111.08
38924,0.2897538878548556,0,23406,529,310,21.4,20735,Cruger,MS,Holmes County,33.32,-90.23
65239,0.28974607613105574,0,23407,871,431,12.3,45703,Cairo,MO,Randolph County,39.51,-92.44
66058,0.2897305631243667,0,23408,267,146,15.2,40714,Muscotah,KS,Atchison County,39.55,-95.52
72556,0.2897305631243667,0,23409,2604,1252,15.2,40714,Melbourne,AR,Izard County,36.06,-91.89
38107,0.28968027946644104,0,23410,12827,6753,20.2,28281,Memphis,TN,Shelby County,35.17,-90.02
89156,0.2896282474891273,0,23411,20841,9189,11,47541,Las Vegas,NV,Clark County,36.22,-115.03
38864,0.28958318315134085,0,23412,1571,714,12.9,44671,Randolph,MS,Pontotoc County,34.18,-89.16
75159,0.28956847725093704,0,23413,14421,5470,10,48861,Seagoville,TX,Dallas County,32.65,-96.54
54513,0.2894898817641652,0,23414,355,200,12.6,45227,Brantwood,WI,Price County,45.56,-90.11
78622,0.28948503173090123,0,23415,173,79,6.2,51979,Fentress,TX,Caldwell County,29.75,-97.78
98552,0.28948503173090123,0,23416,465,235,6.2,51979,Humptulips,WA,Grays Harbor County,47.32,-123.91
71241,0.2894805884555216,0,23417,7357,3254,16.3,38634,Farmerville,LA,Union Parish,32.77,-92.4
07104,0.28945701523292844,0,23418,38176,18365,17.3,36547,Newark,NJ,Essex County,40.77,-74.17
77568,0.28942367143910197,0,23419,11999,5591,13,44381,La Marque,TX,Galveston County,29.36,-94.99
67363,0.2894039735099229,0,23420,72,42,0,55500,Sycamore,KS,Montgomery County,37.33,-95.72
14536,0.28939642901374524,0,23421,439,251,13.9,42813,Portageville,NY,Wyoming County,42.55,-78.09
72847,0.28934861499256326,0,23422,1984,1094,17.5,36087,London,AR,Pope County,35.32,-93.24
17841,0.2893381531794261,0,23423,3641,1719,8.9,50020,Mc Clure,PA,Mifflin County,40.7,-77.31
24092,0.2891936101578465,0,23424,2260,1256,11.3,47063,Glade Hill,VA,Franklin County,37,-79.77
95380,0.2891379893432558,0,23425,30748,14162,13.9,42786,Turlock,CA,Stanislaus County,37.47,-120.85
72479,0.28909065061252026,0,23426,1034,611,13.3,43875,Weiner,AR,Poinsett County,35.61,-90.9
36107,0.2890822423104535,0,23427,5694,3177,19.4,31129,Montgomery,AL,Montgomery County,32.38,-86.28
29527,0.2890662121049414,0,23428,19619,9607,15.6,39995,Conway,SC,Horry County,33.79,-79.15
49262,0.28901773888945226,0,23429,955,493,12.8,44844,North Adams,MI,Hillsdale County,41.97,-84.52
51056,0.28896585778233164,0,23430,274,150,11.9,46250,Smithland,IA,Woodbury County,42.22,-95.93
76432,0.28895015889960673,0,23431,932,544,16.7,37692,Blanket,TX,Brown County,31.82,-98.78
31790,0.2889441595903887,0,23432,1416,583,13.9,42772,Sycamore,GA,Turner County,31.67,-83.63
97827,0.2889277285434554,0,23433,1901,1048,11.7,46397,Elgin,OR,Union County,45.61,-117.89
63545,0.28890606732949897,0,23434,693,372,17.2,36667,Green City,MO,Sullivan County,40.26,-92.95
72046,0.28881681478579435,0,23435,3438,1721,14.8,41276,England,AR,Lonoke County,34.54,-91.96
16946,0.28874057750875587,0,23436,1992,1032,15.1,40833,Tioga,PA,Tioga County,41.9,-77.13
83552,0.2887108945360053,0,23437,647,394,19.2,31667,Stites,ID,Idaho County,46.08,-115.97
49633,0.28868504051094956,0,23438,3113,1582,13.4,43696,Fife Lake,MI,Kalkaska County,44.57,-85.35
27820,0.28865618436607426,0,23439,2149,1173,15.5,40134,Conway,NC,Northampton County,36.43,-77.22
54447,0.2886321654354364,0,23440,359,214,13.2,44000,Lublin,WI,Taylor County,45.07,-90.72
38701,0.2884871855805206,0,23441,16767,8875,20,28848,Greenville,MS,Washington County,33.38,-91.05
35014,0.28842005475001753,0,23442,3865,1541,11.4,46828,Alpine,AL,Talladega County,33.36,-86.26
44471,0.28841742438226914,0,23443,8340,4327,15.7,39710,Struthers,OH,Mahoning County,41.05,-80.59
24915,0.2884157189573309,0,23444,448,295,19.9,29154,Arbovale,WV,Pocahontas County,38.45,-79.75
47862,0.28841435126472315,0,23445,1033,541,10.4,48309,Montezuma,IN,Parke County,39.79,-87.36
71944,0.28839747648188835,0,23446,674,341,18.6,33304,Grannis,AR,Polk County,34.24,-94.32
49868,0.2883429083074421,0,23447,4357,1764,14.9,41127,Newberry,MI,Luce County,46.35,-85.5
43620,0.2882856298927828,0,23448,4546,2565,20.7,25590,Toledo,OH,Lucas County,41.67,-83.55
63825,0.2882621459104141,0,23449,3296,1661,14.9,41123,Bloomfield,MO,Stoddard County,36.88,-89.93
15961,0.2882382901759749,0,23450,682,343,13.1,44125,Vintondale,PA,Indiana County,40.47,-78.91
73005,0.2882048556627997,0,23451,6819,3183,18.2,34347,Anadarko,OK,Caddo County,35.06,-98.24
79339,0.288198460935601,0,23452,4695,2311,14.7,41402,Littlefield,TX,Lamb County,33.91,-102.33
27504,0.2881274720680528,0,23453,11690,5301,14.1,42392,Benson,NC,Johnston County,35.37,-78.54
58625,0.28808235103068935,0,23454,233,114,7.4,51250,Dodge,ND,Dunn County,47.3,-102.2
40078,0.2880550938141315,0,23455,1880,955,13.4,43622,Willisburg,KY,Washington County,37.81,-85.12
47142,0.2880185718852531,0,23456,743,384,4.2,52868,Mauckport,IN,Harrison County,38.02,-86.2
64720,0.28800897732925235,0,23457,2808,1459,11.5,46638,Adrian,MO,Bates County,38.39,-94.35
60406,0.2879975634560987,0,23458,18786,9081,15.1,40765,Blue Island,IL,Cook County,41.65,-87.68
75169,0.28793223715154037,0,23459,10128,4738,11,47399,Wills Point,TX,Van Zandt County,32.7,-96
49935,0.2879304055083893,0,23460,4884,2906,18.1,34521,Iron River,MI,Iron County,46.09,-88.63
58757,0.28791465387040543,0,23461,506,211,16.5,38036,Mandaree,ND,Dunn County,47.73,-102.67
92220,0.2878647128752003,0,23462,25850,11640,15.5,40055,Banning,CA,Riverside County,33.95,-116.83
43717,0.2878411056328528,0,23463,144,102,1.5,53750,Belle Valley,OH,Noble County,39.79,-81.56
74831,0.2878203452027596,0,23464,615,318,17.6,35714,Byars,OK,McClain County,34.87,-97.05
70113,0.28780526212684465,0,23465,6385,3701,21.6,15675,New Orleans,LA,Orleans Parish,29.94,-90.08
42361,0.2877757655231793,0,23466,372,201,13.6,43264,Olaton,KY,Ohio County,37.53,-86.7
52757,0.28772398006579736,0,23467,163,90,10.5,48125,Low Moor,IA,Clinton County,41.8,-90.38
77372,0.2876341038266487,0,23468,8941,4070,6.3,51818,Splendora,TX,Montgomery County,30.23,-95.16
37743,0.28760884095638883,0,23469,20831,10039,16.1,38801,Greeneville,TN,Greene County,36.07,-82.86
77367,0.2875865407627677,0,23470,98,62,7.9,50795,Riverside,TX,Walker County,30.86,-95.4
13450,0.28752797945835196,0,23471,49,31,5,52396,Roseboom,NY,Otsego County,42.7,-74.81
74641,0.28748239496350037,0,23472,526,305,7.7,50938,Kaw City,OK,Kay County,36.76,-96.86
45648,0.2874081332972405,0,23473,10293,4583,15.4,40161,Lucasville,OH,Scioto County,38.87,-82.99
35133,0.2873467256736232,0,23474,2508,1312,11.5,46573,Remlap,AL,Blount County,33.84,-86.62
31787,0.2873425279321028,0,23475,1103,547,19.1,31705,Smithville,GA,Lee County,31.9,-84.25
42533,0.2873331646118042,0,23476,651,319,16.5,37969,Ferguson,KY,Pulaski County,37.06,-84.59
16655,0.28732524934963105,0,23477,1308,672,7,51373,Imler,PA,Bedford County,40.23,-78.5
29306,0.28731969919972444,0,23478,11660,6571,19.5,30485,Spartanburg,SC,Spartanburg County,34.94,-81.92
59713,0.28731613895877683,0,23479,189,94,16.4,38182,Avon,MT,Powell County,46.65,-112.6
73074,0.28730902094207744,0,23480,800,404,14.2,42188,Paoli,OK,Garvin County,34.82,-97.26
54732,0.28728529389104507,0,23481,2321,1181,13.1,44044,Cornell,WI,Chippewa County,45.16,-91.15
39356,0.2872596163742521,0,23482,528,280,1.5,53654,Rose Hill,MS,Jasper County,32.13,-89.01
89433,0.28720153923500874,0,23483,15857,6822,9.2,49579,Sun Valley,NV,Washoe County,39.59,-119.77
54771,0.28714560534009864,0,23484,2994,1548,10,48688,Thorp,WI,Clark County,44.95,-90.8
23887,0.2871247606001869,0,23485,223,160,7.6,50985,Valentines,VA,Brunswick County,36.58,-77.83
99561,0.2871237893116172,0,23486,279,77,1,53750,Chefornak,AK,Bethel Census Area,60.15,-164.25
65536,0.28710277693815145,0,23487,22215,11519,13.9,42604,Lebanon,MO,Laclede County,37.67,-92.66
96088,0.2870236760855114,0,23488,3821,2016,11.5,46553,Shingletown,CA,Shasta County,40.5,-121.8
66858,0.287011861370936,0,23489,350,198,16.7,37500,Lincolnville,KS,Marion County,38.49,-96.96
49092,0.28699941803052675,0,23490,1473,778,14.4,41850,Tekonsha,MI,Calhoun County,42.09,-84.98
93612,0.2869799572535466,0,23491,26712,13420,15.1,40687,Clovis,CA,Fresno County,36.81,-119.71
29330,0.28695366639515446,0,23492,6958,3150,14.2,42148,Cowpens,SC,Spartanburg County,35.01,-81.8
12754,0.286931098973908,0,23493,5375,2475,16.7,37485,Liberty,NY,Sullivan County,41.8,-74.74
99751,0.2869297140249001,0,23494,78,32,4.8,52500,Kobuk,AK,Northwest Arctic Borough,66.93,-156.88
40380,0.28690250315409327,0,23495,5128,2635,14.4,41835,Stanton,KY,Powell County,37.84,-83.85
31789,0.28689257185185657,0,23496,715,372,12.2,45625,Sumner,GA,Worth County,31.51,-83.74
46226,0.28685944647468276,0,23497,32747,17890,18.5,33348,Indianapolis,IN,Marion County,39.84,-86.05
33619,0.28684710667264823,0,23498,29104,12478,15.5,39932,Tampa,FL,Hillsborough County,27.94,-82.38
89108,0.286821001690292,0,23499,55219,25876,12.8,44602,Las Vegas,NV,Clark County,36.21,-115.21
97462,0.28681415829680246,0,23500,3218,1647,11.8,46186,Oakland,OR,Douglas County,43.47,-123.35
77656,0.28678865433005296,0,23501,12600,6343,11.4,46689,Silsbee,TX,Hardin County,30.34,-94.18
71404,0.2867595132081243,0,23502,645,311,2.1,53472,Atlanta,LA,Winn Parish,31.8,-92.73
63901,0.28673456341819653,0,23503,26731,13653,16.9,37052,Poplar Bluff,MO,Butler County,36.76,-90.4
28420,0.28672780778580936,0,23504,2932,1436,12.6,45000,Ash,NC,Brunswick County,34.07,-78.47
72576,0.28672620195492693,0,23505,3447,1820,15.2,40429,Salem,AR,Fulton County,36.37,-91.82
17930,0.28670612832938563,0,23506,373,200,11.3,46848,Cumbola,PA,Schuylkill County,40.71,-76.12
63070,0.28670232649889715,0,23507,5917,3100,9.3,49430,Pevely,MO,Jefferson County,38.28,-90.39
71060,0.2866803827730948,0,23508,2191,1063,12.5,45104,Mooringsport,LA,Caddo Parish,32.68,-93.96
95312,0.2866745782146202,0,23509,208,84,15.9,39167,Cressey,CA,Merced County,37.42,-120.65
13638,0.28664683288859005,0,23510,237,145,16,38920,Felts Mills,NY,Jefferson County,44.02,-75.74
28705,0.2865761452684068,0,23511,5658,2891,15.1,40649,Bakersville,NC,Mitchell County,36.01,-82.15
98857,0.2864819071054676,0,23512,2530,1190,12.9,44375,Warden,WA,Grant County,47.01,-119.12
87577,0.28635608283584824,0,23513,268,173,18.3,33835,Tres Piedras,NM,Taos County,36.64,-105.96
22849,0.2863088757467662,0,23514,3735,1953,12.5,45061,Shenandoah,VA,Page County,38.48,-78.62
48472,0.2862884185361987,0,23515,1320,651,9.7,48950,Snover,MI,Sanilac County,43.5,-82.97
75941,0.28624305295104724,0,23516,6746,2664,12.1,45692,Diboll,TX,Angelina County,31.18,-94.78
28628,0.2862347960122241,0,23517,316,154,16.5,37857,Glen Alpine,NC,Burke County,35.73,-81.79
14130,0.2862265193518104,0,23518,100,64,17.3,36250,Pike,NY,Wyoming County,42.55,-78.15
29111,0.2862241680446418,0,23519,1322,634,14,42400,New Zion,SC,Clarendon County,33.77,-80.01
62934,0.28619105499347397,0,23520,720,417,12.8,44539,Equality,IL,Gallatin County,37.73,-88.34
33952,0.2861639013152911,0,23521,27725,13728,16.8,37193,Port Charlotte,FL,Charlotte County,26.98,-82.1
41701,0.2861479213998436,0,23522,13565,6893,15.8,39280,Hazard,KY,Perry County,37.25,-83.19
68634,0.2861273636091479,0,23523,361,189,6,51875,Duncan,NE,Platte County,41.39,-97.49
70601,0.28612309536292097,0,23524,24370,13577,19,31773,Lake Charles,LA,Calcasieu Parish,30.21,-93.2
59085,0.28608020335883316,0,23525,62,41,21,22250,Two Dot,MT,Wheatland County,46.33,-110.19
13680,0.28607938343352074,0,23526,1057,514,17.2,36389,Rensselaer Falls,NY,St. Lawrence County,44.59,-75.32
35768,0.28605737758469973,0,23527,9200,4512,15,40789,Scottsboro,AL,Jackson County,34.77,-86.1
34472,0.28605132502717096,0,23528,22757,10419,15.4,40003,Ocala,FL,Marion County,29.11,-82
70591,0.2860203379639547,0,23529,3939,1888,12.2,45510,Welsh,LA,Jefferson Davis Parish,30.23,-92.81
16879,0.28601713073956014,0,23530,354,160,7.3,51111,Winburne,PA,Clearfield County,40.97,-78.15
17264,0.28599458994246907,0,23531,1802,929,8.9,49792,Three Springs,PA,Huntingdon County,40.19,-77.98
30182,0.2859880330051435,0,23532,1979,983,12.2,45505,Waco,GA,Carroll County,33.7,-85.18
36317,0.2859825484295533,0,23533,456,221,12.3,45347,Clopton,AL,Henry County,31.64,-85.4
66970,0.28596455493923884,0,23534,75,38,21.3,18958,Webber,KS,Jewell County,39.93,-98.03
48853,0.2859509071024193,0,23535,541,260,9.4,49286,Maple Rapids,MI,Clinton County,43.1,-84.69
17219,0.2859416458413727,0,23536,264,118,9.2,49464,Doylesburg,PA,Franklin County,40.22,-77.7
76641,0.28592459750850807,0,23537,1354,639,12,45823,Frost,TX,Navarro County,32.07,-96.8
14855,0.28591382754544115,0,23538,704,305,8.9,49779,Jasper,NY,Steuben County,42.12,-77.5
25704,0.28584713650648996,0,23539,13224,6916,16.5,37791,Huntington,WV,Wayne County,38.31,-82.49
67510,0.2858452644340861,0,23540,236,127,9,49688,Abbyville,KS,Reno County,37.97,-98.2
73560,0.2858249689405939,0,23541,519,247,10.6,47813,Olustee,OK,Jackson County,34.54,-99.42
29102,0.2858209437630313,0,23542,13564,7125,17.2,36365,Manning,SC,Clarendon County,33.69,-80.21
04257,0.28580350297043283,0,23543,2287,968,12.9,44306,Mexico,ME,Oxford County,44.56,-70.54
95531,0.2857915610515738,0,23544,18230,8119,14.3,41882,Crescent City,CA,Del Norte County,41.78,-124.16
65627,0.2857828879871042,0,23545,462,273,4.8,52375,Cedarcreek,MO,Taney County,36.56,-92.99
70637,0.2857585116025477,0,23546,523,262,14.9,40938,Dry Creek,LA,Allen Parish,30.66,-93.04
45684,0.28571289555314716,0,23547,1740,904,9.8,48780,Stout,OH,Scioto County,38.67,-83.21
00662,0.28568346304464726,0,23548,32758,14482,21.4,16771,Isabela,PR,Isabela Municipio,18.5,-67.02
33881,0.2856615316448491,0,23549,25879,12659,16,38819,Winter Haven,FL,Polk County,28.04,-81.72
25976,0.2856195182378234,0,23550,2390,1204,15.5,39808,Meadow Bridge,WV,Fayette County,37.86,-80.85
63766,0.2855682913946205,0,23551,875,488,13.9,42500,Millersville,MO,Cape Girardeau County,37.44,-89.8
42038,0.28551084485337197,0,23552,4884,2149,11.3,46750,Eddyville,KY,Lyon County,37.07,-88.07
35677,0.28548484439546196,0,23553,1213,666,14.7,41250,Waterloo,AL,Lauderdale County,34.91,-88.06
72738,0.28548484439546196,0,23554,1762,862,14.7,41250,Hindsville,AR,Madison County,36.14,-93.86
76834,0.28548484439546196,0,23555,4101,2176,14.7,41250,Coleman,TX,Coleman County,31.83,-99.42
30417,0.28547929473860656,0,23556,8026,4051,15.9,39013,Claxton,GA,Evans County,32.16,-81.9
40152,0.2854649324869957,0,23557,819,375,14.4,41699,Mc Daniels,KY,Breckinridge County,37.61,-86.44
16401,0.2854573169930645,0,23558,5752,1747,8.1,50453,Albion,PA,Erie County,41.88,-80.36
71743,0.2853636463190119,0,23559,3059,1670,16.1,38586,Gurdon,AR,Clark County,33.91,-93.14
66439,0.2853564499089697,0,23560,2123,1169,15.8,39209,Horton,KS,Atchison County,39.66,-95.53
15028,0.28529005666611745,0,23561,124,63,12.1,45625,Coulters,PA,Allegheny County,40.31,-79.79
71749,0.28528871510461384,0,23562,1821,978,10.9,47308,Junction City,AR,Union County,33.02,-92.72
39466,0.28526139428591424,0,23563,20208,10323,13.9,42458,Picayune,MS,Pearl River County,30.52,-89.67
77015,0.2852507875190459,0,23564,38951,17509,11.9,45917,Houston,TX,Harris County,29.76,-95.17
15535,0.2852401447602626,0,23565,1649,822,13.2,43750,Clearville,PA,Bedford County,39.91,-78.37
18623,0.28523147021667367,0,23566,2267,1091,9,49631,Laceyville,PA,Wyoming County,41.64,-76.16
38351,0.2852064928165063,0,23567,13584,6827,14.4,41679,Lexington,TN,Henderson County,35.65,-88.39
84654,0.28511425984674793,0,23568,1896,976,10.6,47750,Salina,UT,Sevier County,38.95,-111.83
38917,0.28506820795008203,0,23569,2377,1266,17.5,35625,Carrollton,MS,Carroll County,33.5,-89.92
68972,0.2850260471241307,0,23570,87,62,19.5,30000,Riverton,NE,Franklin County,40.08,-98.75
50434,0.2850192663467108,0,23571,329,180,13.7,42750,Fertile,IA,Worth County,43.26,-93.42
16371,0.2850119397741383,0,23572,2603,1326,15.6,39559,Youngsville,PA,Warren County,41.85,-79.31
35466,0.285004739419778,0,23573,4100,2051,14.6,41305,Gordo,AL,Pickens County,33.32,-87.9
